Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode
ORD100683,07-06-2024,CUST1294,Aarti Shah,Female,38,Patna,East,Beauty & Personal Care,Trimmer,1,1250,0,1250,950.44,299.56,Credit Card
ORD100684,10-06-2024,CUST1122,Bhavna Pillai,Female,50,Patna,East,Beauty & Personal Care,Skincare Kit,1,1980,0.1,1782,1396.06,385.94,UPI
ORD100685,11-06-2024,CUST1160,Shalini Malhotra,Female,24,Kolkata,East,Electronics,Smartwatch,1,3350,0.15,2847.5,2012.79,834.71,UPI
ORD100686,12-06-2024,CUST1096,Rajesh Mehta,Male,38,Chennai,South,Clothing,Formal Shirt,4,1060,0.1,3816,3176.91,639.09,UPI
ORD100687,14-06-2024,CUST1066,Vijay Shah,Male,34,Ahmedabad,West,Clothing,Men's T-Shirt,4,482,0.1,1735.2,1273.03,462.17,Net Banking
ORD100688,15-06-2024,CUST1241,Shweta Patel,Female,33,Jaipur,North,Beauty & Personal Care,Face Wash,1,256,0.1,230.4,172.47,57.93,UPI
ORD100689,15-06-2024,CUST1254,Suresh Verma,Male,18,Hyderabad,South,Office Supplies,Desk Organizer,2,670,0.05,1273,983.8,289.2,Cash on Delivery
ORD100690,15-06-2024,CUST1019,Sanjay Verma,Male,19,Coimbatore,South,Electronics,Earbuds,1,2540,0.05,2413,1779.87,633.13,Net Banking
ORD100691,16-06-2024,CUST1123,Kavita Rao,Female,19,Bhubaneswar,East,Office Supplies,Whiteboard,1,1260,0,1260,873.61,386.39,Net Banking
ORD100692,16-06-2024,CUST1258,Aarti Pillai,Female,39,Chennai,South,Electronics,Smartwatch,2,3540,0.15,6018,5502.12,515.88,Credit Card
ORD100693,17-06-2024,CUST1178,Neha Rao,Female,32,Delhi,North,Clothing,Formal Shirt,2,1090,0.15,1853,1607.12,245.88,Net Banking
ORD100694,19-06-2024,CUST1165,Gaurav Rao,Male,39,Bengaluru,South,Clothing,Denim Jeans,1,1470,0,1470,976.02,493.98,Credit Card
ORD100695,19-06-2024,CUST1301,Pooja Joshi,Female,28,Lucknow,North,Electronics,Wireless Mouse,1,620,0.1,558,408.28,149.72,Net Banking
ORD100696,19-06-2024,CUST1193,Sneha Nair,Female,21,Chennai,South,Clothing,Men's T-Shirt,1,487,0.1,438.3,301.09,137.21,Credit Card
ORD100697,20-06-2024,CUST1242,Vijay Shah,Male,40,Kolkata,East,Home & Kitchen,Non-stick Pan,2,920,0.15,1564,1295.7,268.3,Net Banking
ORD100698,20-06-2024,CUST1292,Arjun Iyer,Male,28,Coimbatore,South,Clothing,Sports Shoes,1,2140,0,2140,1391.31,748.69,UPI
ORD100699,20-06-2024,CUST1202,Shweta Verma,Female,46,Jaipur,North,Office Supplies,Ballpoint Pen Set,2,158,0.1,284.4,202.93,81.47,UPI
ORD100700,20-06-2024,CUST1097,Anil Joshi,Male,37,Kolkata,East,Clothing,Formal Shirt,2,1090,0,2180,1340.02,839.98,UPI
ORD100701,20-06-2024,CUST1159,Shalini Gupta,Female,42,Chennai,South,Office Supplies,Office Chair,1,4960,0.1,4464,3513.4,950.6,Credit Card
ORD100702,21-06-2024,CUST1313,Ravi Reddy,Male,43,Kolkata,East,Sports & Fitness,Football,2,700,0.1,1260,857.67,402.33,UPI
ORD100703,21-06-2024,CUST1335,Deepak Patel,Male,33,Ahmedabad,West,Clothing,Sports Shoes,1,2110,0.05,2004.5,1291.07,713.43,Net Banking
ORD100704,22-06-2024,CUST1300,Vijay Gupta,Male,25,Ahmedabad,West,Office Supplies,Ballpoint Pen Set,2,145,0.05,275.5,224.74,50.76,Net Banking
ORD100705,22-06-2024,CUST1143,Sneha Rao,Female,37,Mumbai,West,Clothing,Winter Jacket,1,2940,0,2940,1881.67,1058.33,Credit Card
ORD100706,24-06-2024,CUST1305,Pooja Kapoor,Female,36,Chandigarh,North,Beauty & Personal Care,Face Wash,2,265,0.2,424,394.2,29.8,UPI
ORD100707,24-06-2024,CUST1089,Suresh Joshi,Male,40,Patna,East,Electronics,USB-C Charger,2,840,0.05,1596,1297.68,298.32,UPI
ORD100708,27-06-2024,CUST1300,Vijay Gupta,Male,25,Ahmedabad,West,Electronics,Wireless Mouse,3,580,0,1740,1232.91,507.09,UPI
ORD100709,28-06-2024,CUST1320,Nisha Singh,Female,36,Hyderabad,South,Electronics,Laptop Stand,1,1400,0.1,1260,1043.28,216.72,Debit Card
ORD100710,28-06-2024,CUST1243,Ashok Kapoor,Male,44,Lucknow,North,Sports & Fitness,Football,2,670,0,1340,1038.13,301.87,Credit Card
ORD100711,28-06-2024,CUST1050,Suresh Singh,Male,38,Patna,East,Sports & Fitness,Cricket Bat,3,1510,0,4530,3317.26,1212.74,Net Banking
ORD100712,29-06-2024,CUST1166,Rekha Malhotra,Female,44,Mumbai,West,Home & Kitchen,Non-stick Pan,3,940,0.05,2679,2062.67,616.33,Net Banking
ORD100713,30-06-2024,CUST1281,Neha Kumar,Female,42,Chennai,South,Clothing,Denim Jeans,1,1610,0.05,1529.5,1133.89,395.61,UPI
ORD100714,01-07-2024,CUST1097,Anil Joshi,Male,37,Kolkata,East,Clothing,Sports Shoes,1,2280,0.05,2166,1372.16,793.84,Debit Card
ORD100715,01-07-2024,CUST1296,Kiran Nair,Female,44,Patna,East,Clothing,Men's T-Shirt,1,537,0.1,483.3,326.09,157.21,Cash on Delivery
ORD100716,01-07-2024,CUST1229,Ashok Verma,Male,42,Lucknow,North,Sports & Fitness,Cricket Bat,1,1450,0,1450,1053.92,396.08,UPI
ORD100717,02-07-2024,CUST1054,Sandeep Malhotra,Male,46,Lucknow,North,Home & Kitchen,Non-stick Pan,1,940,0.15,799,611.63,187.37,Net Banking
ORD100718,02-07-2024,CUST1084,Preeti Sharma,Female,26,Delhi,North,Clothing,Denim Jeans,3,1490,0.05,4246.5,2686.21,1560.29,UPI
ORD100719,04-07-2024,CUST1174,Ashok Iyer,Male,38,Hyderabad,South,Sports & Fitness,Football,1,750,0.1,675,505.31,169.69,Cash on Delivery
ORD100720,04-07-2024,CUST1164,Ravi Reddy,Male,45,Ahmedabad,West,Home & Kitchen,Non-stick Pan,5,940,0.05,4465,3039.57,1425.43,Credit Card
ORD100721,05-07-2024,CUST1335,Deepak Patel,Male,33,Ahmedabad,West,Electronics,Webcam,2,1850,0,3700,2829,871,Credit Card
ORD100722,06-07-2024,CUST1108,Kunal Kapoor,Male,37,Hyderabad,South,Sports & Fitness,Football,1,700,0,700,509.79,190.21,Debit Card
ORD100723,06-07-2024,CUST1339,Kunal Kumar,Male,28,Ahmedabad,West,Sports & Fitness,Yoga Mat,4,590,0,2360,1787.76,572.24,UPI
ORD100724,06-07-2024,CUST1079,Ritu Shah,Female,18,Chandigarh,North,Electronics,Bluetooth Speaker,3,1980,0.1,5346,3737.87,1608.13,UPI
ORD100725,07-07-2024,CUST1164,Ravi Reddy,Male,45,Ahmedabad,West,Clothing,Men's T-Shirt,1,503,0,503,378.18,124.82,Debit Card
ORD100726,07-07-2024,CUST1290,Pooja Rao,Female,32,Bhubaneswar,East,Beauty & Personal Care,Trimmer,2,1310,0.05,2489,1917.02,571.98,UPI
ORD100727,07-07-2024,CUST1105,Pooja Das,Female,39,Hyderabad,South,Sports & Fitness,Cricket Bat,1,1610,0.2,1288,1159.56,128.44,UPI
ORD100728,08-07-2024,CUST1077,Pooja Kumar,Female,31,Chennai,South,Electronics,Power Bank,1,1280,0.1,1152,874.11,277.89,Credit Card
ORD100729,08-07-2024,CUST1061,Kiran Das,Female,32,Patna,East,Sports & Fitness,Cricket Bat,1,1470,0,1470,882.53,587.47,UPI
ORD100730,09-07-2024,CUST1071,Kiran Mehta,Female,51,Ahmedabad,West,Office Supplies,Office Chair,1,5170,0.15,4394.5,3542.37,852.13,Credit Card
ORD100731,10-07-2024,CUST1102,Shweta Reddy,Female,31,Chennai,South,Office Supplies,Whiteboard,3,1240,0,3720,2578.91,1141.09,Debit Card
ORD100732,10-07-2024,CUST1094,Rohit Malhotra,Male,30,Kochi,South,Home & Kitchen,Cushion Cover Set,1,427,0.05,405.65,324.62,81.03,Credit Card
ORD100733,11-07-2024,CUST1001,Arjun Singh,Male,33,Ahmedabad,West,Office Supplies,Desk Organizer,3,700,0.1,1890,1318.17,571.83,UPI
ORD100734,12-07-2024,CUST1316,Arjun Patel,Male,42,Pune,West,Home & Kitchen,LED Table Lamp,1,740,0,740,565.01,174.99,Cash on Delivery
ORD100735,13-07-2024,CUST1115,Sanjay Rao,Male,38,Ahmedabad,West,Sports & Fitness,Resistance Bands,2,525,0.05,997.5,687.25,310.25,Net Banking
ORD100736,13-07-2024,CUST1067,Rajesh Singh,Male,46,Bengaluru,South,Clothing,Winter Jacket,1,2990,0.15,2541.5,2188.83,352.67,UPI
ORD100737,14-07-2024,CUST1040,Aarti Shah,Female,43,Patna,East,Home & Kitchen,Non-stick Pan,3,860,0.2,2064,1610.91,453.09,Debit Card
ORD100738,14-07-2024,CUST1185,Ravi Chatterjee,Male,42,Bhubaneswar,East,Electronics,Bluetooth Speaker,1,2160,0.1,1944,1452.27,491.73,Credit Card
ORD100739,16-07-2024,CUST1244,Nikhil Iyer,Male,21,Bhubaneswar,East,Electronics,Earbuds,2,2480,0.15,4216,3525.84,690.16,UPI
ORD100740,16-07-2024,CUST1343,Shweta Verma,Female,29,Kochi,South,Beauty & Personal Care,Face Wash,3,253,0,759,503.63,255.37,Net Banking
ORD100741,16-07-2024,CUST1065,Amit Pillai,Male,49,Ahmedabad,West,Beauty & Personal Care,Face Wash,1,249,0,249,172.08,76.92,Debit Card
ORD100742,17-07-2024,CUST1082,Anita Sharma,Female,51,Coimbatore,South,Electronics,Power Bank,1,1280,0,1280,868.09,411.91,Net Banking
ORD100743,17-07-2024,CUST1307,Preeti Joshi,Female,28,Delhi,North,Clothing,Denim Jeans,2,1520,0,3040,2126.42,913.58,Cash on Delivery
ORD100744,17-07-2024,CUST1102,Shweta Reddy,Female,31,Chennai,South,Home & Kitchen,Cushion Cover Set,4,407,0,1628,1012.58,615.42,Credit Card
ORD100745,17-07-2024,CUST1315,Ritu Mehta,Female,35,Ahmedabad,West,Electronics,Laptop Stand,1,1380,0.05,1311,974,337,UPI
ORD100746,17-07-2024,CUST1015,Manoj Joshi,Male,28,Chandigarh,North,Sports & Fitness,Cricket Bat,1,1540,0.1,1386,949.78,436.22,UPI
ORD100747,17-07-2024,CUST1241,Shweta Patel,Female,33,Jaipur,North,Electronics,Smartwatch,1,3650,0.05,3467.5,2502.77,964.73,Credit Card
ORD100748,18-07-2024,CUST1247,Nisha Iyer,Female,27,Bhubaneswar,East,Office Supplies,Notebook Pack,1,207,0,207,142.52,64.48,Credit Card
ORD100749,18-07-2024,CUST1184,Sanjay Singh,Male,32,Patna,East,Home & Kitchen,Storage Containers Set,3,580,0.1,1566,1207.82,358.18,UPI
ORD100750,19-07-2024,CUST1309,Kunal Iyer,Male,32,Mumbai,West,Office Supplies,Office Chair,1,5240,0.1,4716,3167.19,1548.81,Cash on Delivery
ORD100751,19-07-2024,CUST1084,Preeti Sharma,Female,26,Delhi,North,Sports & Fitness,Dumbbell Set,1,1760,0,1760,1079.19,680.81,UPI
ORD100752,20-07-2024,CUST1238,Vikram Sharma,Male,27,Pune,West,Beauty & Personal Care,Perfume,1,1710,0.05,1624.5,1158.99,465.51,Debit Card
ORD100753,22-07-2024,CUST1117,Rekha Chatterjee,Female,22,Bengaluru,South,Beauty & Personal Care,Perfume,1,1610,0.1,1449,986.01,462.99,Net Banking
ORD100754,22-07-2024,CUST1331,Deepak Patel,Male,25,Bhubaneswar,East,Clothing,Men's T-Shirt,1,525,0.05,498.75,348.89,149.86,UPI
ORD100755,24-07-2024,CUST1335,Deepak Patel,Male,33,Ahmedabad,West,Sports & Fitness,Dumbbell Set,2,1870,0,3740,2657.32,1082.68,Debit Card
ORD100756,25-07-2024,CUST1291,Vijay Mehta,Male,29,Lucknow,North,Home & Kitchen,Blender,2,2300,0.05,4370,3454.05,915.95,UPI
ORD100757,25-07-2024,CUST1346,Vijay Shah,Male,19,Kolkata,East,Office Supplies,Ballpoint Pen Set,1,143,0.05,135.85,93.4,42.45,Net Banking
ORD100758,25-07-2024,CUST1323,Rohit Das,Male,58,Chandigarh,North,Office Supplies,Notebook Pack,3,196,0,588,454.75,133.25,Debit Card
ORD100759,26-07-2024,CUST1282,Suresh Sharma,Male,52,Lucknow,North,Beauty & Personal Care,Trimmer,4,1310,0.05,4978,3936.1,1041.9,Credit Card
ORD100760,26-07-2024,CUST1035,Rekha Sharma,Female,21,Delhi,North,Sports & Fitness,Football,1,720,0.1,648,487.42,160.58,Debit Card
ORD100761,26-07-2024,CUST1067,Rajesh Singh,Male,46,Bengaluru,South,Home & Kitchen,LED Table Lamp,1,740,0,740,446.38,293.62,UPI
ORD100762,30-07-2024,CUST1294,Aarti Shah,Female,38,Patna,East,Electronics,Webcam,1,1860,0,1860,1169.72,690.28,Cash on Delivery
ORD100763,30-07-2024,CUST1328,Priya Malhotra,Female,41,Ahmedabad,West,Sports & Fitness,Dumbbell Set,1,1800,0,1800,1123.79,676.21,Credit Card
ORD100764,31-07-2024,CUST1166,Rekha Malhotra,Female,44,Mumbai,West,Clothing,Formal Shirt,1,1070,0,1070,652.99,417.01,Debit Card
ORD100765,31-07-2024,CUST1297,Kiran Chatterjee,Female,38,Patna,East,Electronics,Earbuds,3,2410,0,7230,4855.03,2374.97,Net Banking
ORD100766,02-08-2024,CUST1071,Kiran Mehta,Female,51,Ahmedabad,West,Clothing,Women's Kurti,1,970,0,970,687.03,282.97,UPI
ORD100767,03-08-2024,CUST1315,Ritu Mehta,Female,35,Ahmedabad,West,Office Supplies,Whiteboard,1,1320,0.15,1122,990.59,131.41,Credit Card
ORD100768,03-08-2024,CUST1233,Bhavna Chatterjee,Female,27,Ahmedabad,West,Home & Kitchen,Non-stick Pan,1,900,0,900,665.49,234.51,UPI
ORD100769,04-08-2024,CUST1000,Rahul Iyer,Male,40,Bengaluru,South,Sports & Fitness,Football,2,720,0,1440,996.84,443.16,Debit Card
ORD100770,05-08-2024,CUST1053,Pooja Nair,Female,41,Chandigarh,North,Clothing,Winter Jacket,3,3110,0,9330,5622.04,3707.96,UPI
ORD100771,06-08-2024,CUST1140,Amit Iyer,Male,37,Kolkata,East,Beauty & Personal Care,Perfume,5,1590,0.15,6757.5,5773.37,984.13,UPI
ORD100772,07-08-2024,CUST1059,Divya Chatterjee,Female,45,Pune,West,Beauty & Personal Care,Skincare Kit,2,1830,0,3660,2746.41,913.59,UPI
ORD100773,07-08-2024,CUST1103,Gaurav Sharma,Male,26,Chandigarh,North,Electronics,USB-C Charger,1,770,0.15,654.5,483.47,171.03,Credit Card
ORD100774,08-08-2024,CUST1046,Vijay Verma,Male,29,Coimbatore,South,Clothing,Formal Shirt,1,1180,0.05,1121,749.65,371.35,Credit Card
ORD100775,08-08-2024,CUST1198,Meena Pillai,Female,35,Guwahati,East,Office Supplies,Whiteboard,1,1250,0.2,1000,900.43,99.57,UPI
ORD100776,09-08-2024,CUST1315,Ritu Mehta,Female,35,Ahmedabad,West,Beauty & Personal Care,Perfume,1,1640,0.15,1394,1171.73,222.27,UPI
ORD100777,09-08-2024,CUST1313,Ravi Reddy,Male,43,Kolkata,East,Beauty & Personal Care,Shampoo,1,341,0.05,323.95,249.95,74,UPI
ORD100778,10-08-2024,CUST1286,Ashok Malhotra,Male,33,Kochi,South,Sports & Fitness,Resistance Bands,2,482,0,964,674.56,289.44,Debit Card
ORD100779,10-08-2024,CUST1005,Shweta Iyer,Female,32,Mumbai,West,Clothing,Winter Jacket,2,3010,0.05,5719,4626.18,1092.82,Cash on Delivery
ORD100780,10-08-2024,CUST1062,Neha Reddy,Female,22,Hyderabad,South,Electronics,Webcam,1,1810,0,1810,1227.4,582.6,Credit Card
ORD100781,10-08-2024,CUST1085,Arjun Bose,Male,29,Pune,West,Clothing,Denim Jeans,1,1550,0,1550,957.45,592.55,Net Banking
ORD100782,11-08-2024,CUST1147,Ashok Singh,Male,20,Chandigarh,North,Clothing,Denim Jeans,1,1570,0,1570,1017.79,552.21,Debit Card
ORD100783,11-08-2024,CUST1027,Gaurav Shah,Male,39,Ahmedabad,West,Electronics,Laptop Stand,2,1280,0.1,2304,1610.97,693.03,UPI
ORD100784,12-08-2024,CUST1143,Sneha Rao,Female,37,Mumbai,West,Clothing,Winter Jacket,4,3000,0,12000,8296.86,3703.14,Credit Card
ORD100785,13-08-2024,CUST1304,Vikram Shah,Male,34,Hyderabad,South,Office Supplies,Notebook Pack,1,202,0.05,191.9,157.54,34.36,UPI
ORD100786,14-08-2024,CUST1164,Ravi Reddy,Male,45,Ahmedabad,West,Beauty & Personal Care,Trimmer,3,1330,0.05,3790.5,2437.19,1353.31,UPI
ORD100787,14-08-2024,CUST1214,Kiran Rao,Female,31,Delhi,North,Electronics,Smartwatch,2,3720,0.05,7068,4998.34,2069.66,Net Banking
ORD100788,14-08-2024,CUST1338,Arjun Iyer,Male,39,Chandigarh,North,Clothing,Sports Shoes,2,2310,0,4620,3326.28,1293.72,Credit Card
ORD100789,15-08-2024,CUST1013,Sneha Nair,Female,18,Delhi,North,Home & Kitchen,Storage Containers Set,1,620,0,620,399.14,220.86,Cash on Delivery
ORD100790,17-08-2024,CUST1229,Ashok Verma,Male,42,Lucknow,North,Home & Kitchen,Blender,2,2140,0,4280,3290.88,989.12,UPI
ORD100791,17-08-2024,CUST1338,Arjun Iyer,Male,39,Chandigarh,North,Electronics,USB-C Charger,2,800,0.05,1520,1014.7,505.3,Net Banking
ORD100792,19-08-2024,CUST1235,Preeti Verma,Female,41,Ahmedabad,West,Clothing,Women's Kurti,1,940,0.05,893,623.43,269.57,Debit Card
ORD100793,19-08-2024,CUST1246,Vijay Malhotra,Male,29,Kochi,South,Electronics,Power Bank,3,1150,0,3450,2338.75,1111.25,UPI
ORD100794,21-08-2024,CUST1029,Preeti Sharma,Female,31,Delhi,North,Beauty & Personal Care,Trimmer,2,1360,0.05,2584,1989.17,594.83,UPI
ORD100795,22-08-2024,CUST1273,Nikhil Malhotra,Male,35,Bengaluru,South,Electronics,Bluetooth Speaker,1,2060,0,2060,1550.45,509.55,Net Banking
ORD100796,22-08-2024,CUST1157,Kavita Pillai,Female,40,Chennai,South,Clothing,Denim Jeans,2,1450,0,2900,2120.63,779.37,Debit Card
ORD100797,22-08-2024,CUST1209,Deepak Iyer,Male,70,Coimbatore,South,Clothing,Women's Kurti,4,870,0.1,3132,2641.11,490.89,UPI
ORD100798,27-08-2024,CUST1316,Arjun Patel,Male,42,Pune,West,Electronics,Laptop Stand,1,1280,0.15,1088,892.22,195.78,Cash on Delivery
ORD100799,27-08-2024,CUST1259,Anil Rao,Male,43,Hyderabad,South,Home & Kitchen,Cushion Cover Set,2,391,0.1,703.8,588.62,115.18,UPI
ORD100800,29-08-2024,CUST1210,Rajesh Pillai,Male,41,Mumbai,West,Electronics,Wireless Mouse,3,590,0.1,1593,1315.82,277.18,Credit Card
ORD100801,29-08-2024,CUST1314,Kiran Mehta,Female,49,Jaipur,North,Home & Kitchen,Cushion Cover Set,3,419,0,1257,940.02,316.98,UPI
ORD100802,30-08-2024,CUST1048,Divya Bose,Female,38,Lucknow,North,Electronics,Webcam,1,1890,0,1890,1271.09,618.91,Credit Card
ORD100803,31-08-2024,CUST1063,Amit Kapoor,Male,21,Pune,West,Office Supplies,Ballpoint Pen Set,2,160,0.1,288,221.16,66.84,Debit Card
ORD100804,01-09-2024,CUST1078,Suresh Bose,Male,36,Lucknow,North,Electronics,Power Bank,1,1180,0.1,1062,731.7,330.3,Cash on Delivery
ORD100805,01-09-2024,CUST1349,Aarti Kumar,Female,32,Pune,West,Clothing,Sports Shoes,4,2160,0.1,7776,6055.6,1720.4,Credit Card
ORD100806,01-09-2024,CUST1016,Sneha Shah,Female,23,Jaipur,North,Clothing,Men's T-Shirt,2,509,0,1018,725.44,292.56,Cash on Delivery
ORD100807,02-09-2024,CUST1021,Divya Rao,Female,32,Kolkata,East,Home & Kitchen,Water Bottle,3,317,0.2,760.8,662.34,98.46,UPI
ORD100808,03-09-2024,CUST1153,Manoj Bose,Male,37,Patna,East,Electronics,Power Bank,2,1180,0,2360,1699.28,660.72,Net Banking
ORD100809,03-09-2024,CUST1314,Kiran Mehta,Female,49,Jaipur,North,Office Supplies,Desk Organizer,2,670,0.1,1206,950.34,255.66,UPI
ORD100810,04-09-2024,CUST1119,Karan Pillai,Male,43,Bhubaneswar,East,Beauty & Personal Care,Skincare Kit,1,1970,0.15,1674.5,1357.58,316.92,Debit Card
ORD100811,05-09-2024,CUST1005,Shweta Iyer,Female,32,Mumbai,West,Electronics,Laptop Stand,3,1370,0.2,3288,2868.64,419.36,Credit Card
ORD100812,06-09-2024,CUST1002,Anita Sharma,Female,42,Ahmedabad,West,Beauty & Personal Care,Shampoo,1,360,0.1,324,221.92,102.08,UPI
ORD100813,06-09-2024,CUST1152,Vikram Shah,Male,27,Delhi,North,Electronics,USB-C Charger,1,790,0.1,711,571.63,139.37,Cash on Delivery
ORD100814,07-09-2024,CUST1071,Kiran Mehta,Female,51,Ahmedabad,West,Electronics,Bluetooth Speaker,5,1910,0,9550,6924.77,2625.23,Debit Card
ORD100815,07-09-2024,CUST1004,Sandeep Agarwal,Male,32,Bengaluru,South,Clothing,Women's Kurti,1,870,0.15,739.5,611.58,127.92,UPI
ORD100816,08-09-2024,CUST1150,Vikram Kapoor,Male,37,Kolkata,East,Clothing,Women's Kurti,2,880,0.05,1672,1334.83,337.17,Credit Card
ORD100817,08-09-2024,CUST1136,Priya Chatterjee,Female,26,Coimbatore,South,Beauty & Personal Care,Trimmer,1,1310,0,1310,871.61,438.39,Credit Card
ORD100818,09-09-2024,CUST1333,Gaurav Kapoor,Male,27,Kolkata,East,Sports & Fitness,Dumbbell Set,2,1850,0,3700,2331.63,1368.37,Debit Card
ORD100819,11-09-2024,CUST1270,Kiran Joshi,Female,50,Patna,East,Sports & Fitness,Cricket Bat,1,1530,0.05,1453.5,1139.82,313.68,UPI
ORD100820,11-09-2024,CUST1062,Neha Reddy,Female,22,Hyderabad,South,Office Supplies,Notebook Pack,2,205,0,410,275.01,134.99,Credit Card
ORD100821,13-09-2024,CUST1013,Sneha Nair,Female,18,Delhi,North,Beauty & Personal Care,Perfume,1,1580,0.1,1422,965.72,456.28,Credit Card
ORD100822,13-09-2024,CUST1225,Anjali Bose,Female,46,Kolkata,East,Clothing,Formal Shirt,3,1050,0.2,2520,2210.43,309.57,Credit Card
ORD100823,15-09-2024,CUST1131,Rohit Agarwal,Male,35,Kolkata,East,Electronics,Smartwatch,1,3550,0.05,3372.5,2756.24,616.26,UPI
ORD100824,15-09-2024,CUST1060,Rajesh Sharma,Male,29,Kolkata,East,Clothing,Men's T-Shirt,3,509,0,1527,1133.48,393.52,UPI
ORD100825,17-09-2024,CUST1270,Kiran Joshi,Female,50,Patna,East,Sports & Fitness,Resistance Bands,4,490,0,1960,1505.67,454.33,UPI
ORD100826,18-09-2024,CUST1054,Sandeep Malhotra,Male,46,Lucknow,North,Electronics,Wireless Mouse,2,610,0.15,1037,780.58,256.42,Net Banking
ORD100827,18-09-2024,CUST1129,Vijay Agarwal,Male,29,Patna,East,Electronics,Power Bank,2,1170,0.1,2106,1690.46,415.54,UPI
ORD100828,18-09-2024,CUST1211,Nisha Verma,Female,47,Chandigarh,North,Office Supplies,Office Chair,1,5280,0,5280,3528.86,1751.14,UPI
ORD100829,18-09-2024,CUST1029,Preeti Sharma,Female,31,Delhi,North,Electronics,Power Bank,1,1260,0.1,1134,855.25,278.75,Credit Card
ORD100830,18-09-2024,CUST1016,Sneha Shah,Female,23,Jaipur,North,Electronics,Earbuds,2,2640,0,5280,3915.28,1364.72,Cash on Delivery
ORD100831,19-09-2024,CUST1233,Bhavna Chatterjee,Female,27,Ahmedabad,West,Electronics,Smartwatch,1,3390,0.15,2881.5,2611.32,270.18,Debit Card
ORD100832,19-09-2024,CUST1085,Arjun Bose,Male,29,Pune,West,Office Supplies,Desk Organizer,2,730,0.1,1314,878.2,435.8,UPI
ORD100833,19-09-2024,CUST1107,Rohit Agarwal,Male,36,Kolkata,East,Clothing,Men's T-Shirt,2,509,0.1,916.2,642.26,273.94,Debit Card
ORD100834,20-09-2024,CUST1280,Neha Shah,Female,36,Mumbai,West,Sports & Fitness,Yoga Mat,1,580,0,580,441.33,138.67,Debit Card
ORD100835,20-09-2024,CUST1118,Rahul Singh,Male,47,Patna,East,Beauty & Personal Care,Perfume,3,1560,0.1,4212,3227.68,984.32,UPI
ORD100836,22-09-2024,CUST1138,Rajesh Kapoor,Male,43,Mumbai,West,Sports & Fitness,Resistance Bands,1,501,0.05,475.95,304.84,171.11,Credit Card
ORD100837,22-09-2024,CUST1072,Nikhil Shah,Male,34,Delhi,North,Electronics,Laptop Stand,3,1400,0,4200,3216.16,983.84,Cash on Delivery
ORD100838,22-09-2024,CUST1039,Ashok Bose,Male,37,Jaipur,North,Beauty & Personal Care,Perfume,1,1600,0.05,1520,973.93,546.07,Debit Card
ORD100839,23-09-2024,CUST1233,Bhavna Chatterjee,Female,27,Ahmedabad,West,Clothing,Winter Jacket,2,3160,0,6320,3934.41,2385.59,UPI
ORD100840,24-09-2024,CUST1070,Anil Chatterjee,Male,38,Lucknow,North,Clothing,Men's T-Shirt,5,489,0.15,2078.25,1784.82,293.43,UPI
ORD100841,24-09-2024,CUST1269,Sanjay Bose,Male,36,Lucknow,North,Electronics,Earbuds,3,2670,0.2,6408,5852.34,555.66,Cash on Delivery
ORD100842,25-09-2024,CUST1339,Kunal Kumar,Male,28,Ahmedabad,West,Clothing,Denim Jeans,1,1550,0,1550,1197.26,352.74,Debit Card
ORD100843,25-09-2024,CUST1221,Divya Shah,Female,18,Lucknow,North,Electronics,Power Bank,1,1150,0,1150,785.76,364.24,Credit Card
ORD100844,26-09-2024,CUST1027,Gaurav Shah,Male,39,Ahmedabad,West,Beauty & Personal Care,Trimmer,1,1360,0,1360,941.12,418.88,Debit Card
ORD100845,26-09-2024,CUST1065,Amit Pillai,Male,49,Ahmedabad,West,Office Supplies,Ballpoint Pen Set,1,153,0,153,115.35,37.65,Credit Card
ORD100846,26-09-2024,CUST1140,Amit Iyer,Male,37,Kolkata,East,Electronics,Smartwatch,3,3610,0,10830,7297.07,3532.93,Credit Card
ORD100847,27-09-2024,CUST1069,Meena Reddy,Female,27,Coimbatore,South,Clothing,Formal Shirt,1,1080,0,1080,749.04,330.96,Debit Card
ORD100848,29-09-2024,CUST1279,Ajay Reddy,Male,30,Bengaluru,South,Home & Kitchen,Storage Containers Set,5,580,0.05,2755,2001.79,753.21,UPI
ORD100849,30-09-2024,CUST1266,Vijay Malhotra,Male,52,Hyderabad,South,Clothing,Men's T-Shirt,1,501,0.1,450.9,383.39,67.51,Net Banking
ORD100850,30-09-2024,CUST1129,Vijay Agarwal,Male,29,Patna,East,Electronics,Laptop Stand,3,1320,0.05,3762,2876.57,885.43,UPI
ORD100851,02-10-2024,CUST1046,Vijay Verma,Male,29,Coimbatore,South,Office Supplies,Desk Organizer,4,690,0.05,2622,1950.52,671.48,Cash on Delivery
ORD100852,02-10-2024,CUST1079,Ritu Shah,Female,18,Chandigarh,North,Electronics,Earbuds,1,2440,0.1,2196,1807.16,388.84,UPI
ORD100853,02-10-2024,CUST1128,Sanjay Chatterjee,Male,36,Lucknow,North,Electronics,Smartwatch,4,3420,0,13680,10220.89,3459.11,Credit Card
ORD100854,02-10-2024,CUST1001,Arjun Singh,Male,33,Ahmedabad,West,Clothing,Denim Jeans,4,1560,0,6240,4565.62,1674.38,Net Banking
